6a204f71-bd18-5394-e053-2a91aa0a97a4,Famotidine,"RedPharm Drug, Inc.","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1.
Short-Term Treatment of Active Duodenal Ulcer: Most adult patients heal within 4 weeks; there is rarely reason to use famotidine tablets at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine tablets in uncomplicated active duodenal ulcer for periods of more than 8 weeks.
2.
Maintenance Therapy for Duodenal Ulcer Patients at Reduced Dosage after Healing of an Active Ulcer: Controlled studies in adults have not extended beyond one year.
3.
Short-Term Treatment of Active Benign Gastric Ulcer: Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine tablets in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4.
Short-Term Treatment of Gastroesophageal Reflux Disease (GERD): Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS: CLINICAL STUDIES).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS: CLINICAL STUDIES).
5.
Treatment of Pathological Hypersecretory Conditions (e.g., Zollinger-Ellison Syndrome, Multiple Endocrine Adenomas): (See CLINICAL PHARMACOLOGY IN ADULTS: CLINICAL STUDIES.)
"
5798d282-ce83-49aa-bc33-13203f2b5285,Famotidine,"PD-Rx Pharmaceuticals, Inc.","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
3c32dd69-8211-4ec1-87d8-75e9dade14a1,Famotidine,REMEDYREPACK INC.,"
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
4f25b6a8-d277-4bd6-8663-f4597418c46b,Famotidine,REMEDYREPACK INC.,"
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
d4dfe27c-ca94-49ca-9667-1ba2bb944bbd,Famotidine,REMEDYREPACK INC.,"
INDICATIONS AND USAGE
Famotidine is indicated in:
 Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
 Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
 Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
 Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
   Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
"
46b5dc53-802a-42c6-bb6d-370b32f74457,Famotidine,"PD-Rx Pharmaceuticals, Inc.","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
  CLINICAL PHARMACOLOGY IN ADULTS, 
  Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
09ef39a4-c6b3-4395-8211-3f551dc44830,Famotidine,"PD-Rx Pharmaceuticals, Inc.","
INDICATIONS AND USAGE
Famotidine is indicated in:
 Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
 Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
 Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
 Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
   Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see 
   CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
"
230708b8-8208-4a77-91be-9c8fa1408b78,Famotidine,BluePoint Laboratories,"
1 INDICATIONS  AND  USAGE
Famotidine tablets are indicated in adult and pediatric patients 40 kg and above for the treatment of: 
•active duodenal ulcer. 
•active gastric ulcer. 
•symptomatic non-erosive gastroesophageal reflux disease (GERD). 
•erosive esophagitis due to GERD, diagnosed by biopsy. 
Famotidine tablets are indicated in adults for the: 
•treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine neoplasias). 
•reduction of the risk of duodenal ulcer recurrence.
Famotidine tablet is a histamine-2 (H2) receptor antagonist indicated (1): 
In adult and pediatric patients 40 kg and above for the treatment of: 
•active duodenal ulcer (DU). 
•active gastric ulcer. 
•symptomatic non-erosive gastroesophageal reflux disease (GERD). 
•erosive esophagitis due to GERD, diagnosed by biopsy. 
In adults for the: 
•treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine neoplasias).
•reduction of the risk of DU recurrence.
"
ae7b5b4d-3b6a-45ae-b394-a4480d072715,Famotidine,"Preferred Pharmaceuticals, Inc.","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
97c33213-f415-4718-8466-9aa50371af70,Famotidine,Baxter Healthcare Corporation,"
INDICATIONS AND USAGE
Famotidine Injection is supplied as a premixed solution in GALAXY plastic containers (PL 2501 Plastic) and is intended for intravenous use only. Famotidine Injection is indicated in some hospitalized patients with pathological hypersecretory conditions or intractable ulcers, or as an alternative to the oral dosage forms for short term use in patients who are unable to take oral medication for the following conditions:
1.
Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2.
Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
3.
Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4.
Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
5.Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
97418bd4-f411-4bd6-b06d-b1eb00758b98,Famotidine,Preferred Pharmaceuticals Inc.,"
INDICATIONS AND USAGE 
Famotidine is indicated in: 
•
 Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks. 
•
 Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year. 
•
 Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks. 
•
 Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
). 
•Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
). 
"
db3af7cc-efc6-4934-acff-8bb2d31fe829,Famotidine,Bryant Ranch Prepack,"
INDICATIONS AND USAGE
Famotidine is indicated in:1. Short-term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.3. Short-term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.4. Short-term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short-term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies). Famotidine is also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
4c6f4f9e-f3f5-4ecf-9f40-887e037e8847,Famotidine,"Teva Pharmaceuticals USA, Inc.","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
5. Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
"
ae3646c7-76fc-473d-b20b-67d3c6ac0b75,Famotidine,A-S Medication Solutions,"
INDICATIONS AND USAGE
Famotidine is indicated in:
 Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
 Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
 Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
 Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
"
11ce2a78-76ce-44df-afe3-57493498e596,Famotidine,Bryant Ranch Prepack,"
INDICATIONS AND USAGE
Famotidine tablets USP are indicated  in:
 1. Short-term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine tablets USP at full dosage for longer than 6 to 8 weeks. Studies have not assessed the  safety  of  famotidine  in  uncomplicated  active  duodenal ulcer for periods of more than eight weeks.2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults  have  not  extended  beyond  one  year.3. Short-term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.4. Short-term treatment of gastroesophageal reflux disease (GERD). Famotidine tablets USP are indicated  for short-term treatment of patients with symptoms of GERD (see 
CLINICAL PHARMACOLOGY IN ADULTS
, 
Clinical Studies
 ). Famotidine  tablets USP  are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy ( see 
CLINICAL PHARMACOLOGY IN ADULTS
, 
Clinical  Studies
 ).5. Treatment of 
pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome,  multiple endocrine adenomas) (see 
CLINICAL  PHARMACOLOGY  IN  ADULTS
, 
Clinical  Studies
).
"
54dd59bc-bfcb-4992-9992-abd6cda43faa,FAMOTIDINE,Bryant Ranch Prepack,Unavailable
f3abe0c2-2029-4d89-b413-606a421491e4,Famotidine,"Legacy Pharmaceutical Packaging, LLC","
INDICATIONS AND USAGE
Famotidine tablets are indicated in:
1. Short-term treatment of active duodenal ulcer
Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer
Controlled studies in adults have not extended beyond one year. 
3. Short-term treatment of active benign gastric ulcer
Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD)
Famotidine tablets are indicated for short-term treatment of patients with symptoms of GERD (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
Famotidine tablets are also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
5. Treatment of pathological hypersecretory conditions(e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
"
991d2b13-f491-4a25-8ea7-5136d0585874,FAMOTIDINE,McKesson Corporation,"
INDICATIONS AND USAGE
Famotidine is indicated in:
1. Short-term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short-term treatment of patients with symptoms of GERD (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies).
Famotidine is also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
5. Treatment of pathological hypersecretory conditions (e. g., Zollinger-Ellison Syndrome, multiple endocrine adenomas ) (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
"
a493eb6f-164e-4f1e-b27e-3b8331f474c7,Famotidine,"Preferred Pharmaceuticals, Inc.","
INDICATIONS AND USAGE
Famotidine is indicated in:
1.Short-term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
2. Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
3. Short-term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
4. Short-term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short-term treatment of patients with symptoms of GERD (see  
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies). Famotidine is also indicated for the short-term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
5. Treatment of pathological hypersecretory conditions (e. g., Zollinger-Ellison Syndrome, multiple endocrine adenomas ) (see 
CLINICAL PHARMACOLOGY IN ADULTS, Clinical Studies
).
"
dedea218-ae55-4fc6-bcd8-e8dbf6151115,Famotidine,Bryant Ranch Prepack,"
INDICATIONS AND USAGE
Famotidine is indicated in:
 Short term treatment of active duodenal ulcer. Most adult patients heal within 4 weeks; there is rarely reason to use famotidine at full dosage for longer than 6 to 8 weeks. Studies have not assessed the safety of famotidine in uncomplicated active duodenal ulcer for periods of more than eight weeks.
 Maintenance therapy for duodenal ulcer patients at reduced dosage after healing of an active ulcer. Controlled studies in adults have not extended beyond one year.
 Short term treatment of active benign gastric ulcer. Most adult patients heal within 6 weeks. Studies have not assessed the safety or efficacy of famotidine in uncomplicated active benign gastric ulcer for periods of more than 8 weeks.
 Short term treatment of gastroesophageal reflux disease (GERD). Famotidine is indicated for short term treatment of patients with symptoms of GERD (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).Famotidine is also indicated for the short term treatment of esophagitis due to GERD including erosive or ulcerative disease diagnosed by endoscopy (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
Treatment of pathological hypersecretory conditions (e.g., Zollinger-Ellison Syndrome, multiple endocrine adenomas) (see CLINICAL PHARMACOLOGY IN ADULTS, 
Clinical Studies
).
"
211ef2da-2868-4a77-8055-1cb2cd78e24b,Gleevec,Novartis Pharmaceuticals Corporation,"
1
		     
	INDICATIONS AND USAGE
Gleevec is a kinase inhibitor indicated for the treatment of:
Newly diagnosed adult and pediatric patients with Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase (1.1) 
Patients with Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in blast crisis (BC), accelerated phase (AP), or in chronic phase (CP) after failure of interferon-alpha therapy (1.2)
Adult patients with relapsed or refractory Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) (1.3)
Pediatric patients with newly diagnosed Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) in combination with chemotherapy (1.4)
Adult patients with myelodysplastic/myeloproliferative diseases (MDS/MPD) associated with PDGFR (platelet-derived growth factor receptor) gene re-arrangements as determined with an FDA-approved test (1.5)
Adult patients with aggressive systemic mastocytosis (ASM) without the D816V c-Kit mutation as determined with an FDA-approved test or with c-Kit mutational status unknown (1.6)
Adult patients with hypereosinophilic syndrome (HES) and/or chronic eosinophilic leukemia (CEL) who have the FIP1L1-PDGFRα fusion kinase (mutational analysis or FISH demonstration of CHIC2 allele deletion) and for patients with HES and/or CEL who are FIP1L1-PDGFRα fusion kinase negative or unknown (1.7)
Adult patients with unresectable, recurrent and/or metastatic dermatofibrosarcoma protuberans (DFSP) (1.8) 
Patients with Kit (CD117) positive unresectable and/or metastatic malignant gastrointestinal stromal tumors (GIST) (1.9)
Adjuvant treatment of adult patients following resection of Kit (CD117) positive GIST (1.10)
1.1
		     
	Newly Diagnosed Philadelphia Positive Chronic Myeloid Leukemia (Ph+ CML)
Newly diagnosed adult and pediatric patients with Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML) in chronic phase. 
1.2
		     
	Ph+ CML in Blast Crisis (BC), Accelerated Phase (AP) or Chronic Phase (CP) After Interferon-alpha (IFN) Therapy
Patients with Philadelphia chromosome positive chronic myeloid leukemia in blast crisis, accelerated phase, or in chronic phase after failure of interferon-alpha therapy.
1.3
		     
	Adult patients with Ph+ Acute Lymphoblastic Leukemia (ALL)
Adult patients with relapsed or refractory Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL).
1.4
		     
	Pediatric patients with Ph+ Acute Lymphoblastic Leukemia (ALL) 
Pediatric patients with newly diagnosed Philadelphia chromosome positive acute lymphoblastic leukemia (Ph+ ALL) in combination with chemotherapy.
1.5
		     
	Myelodysplastic/Myeloproliferative Diseases (MDS/MPD)
Adult patients with myelodysplastic/myeloproliferative diseases associated with PDGFR (platelet-derived growth factor receptor) gene re-arrangements as determined with an FDA-approved test [see Dosage and Administration (2.6)].
1.6
		     
	Aggressive Systemic Mastocytosis (ASM)
Adult patients with aggressive systemic mastocytosis without the D816V c-Kit mutation as determined with an FDA-approved test [see Dosage and Administration (2.7)] or with c-Kit mutational status unknown.
1.7
		     
	Hypereosinophilic Syndrome (HES) and/or Chronic Eosinophilic Leukemia (CEL)
Adult patients with hypereosinophilic syndrome and/or chronic eosinophilic leukemia who have the FIP1L1-PDGFRα fusion kinase (mutational analysis or FISH demonstration of CHIC2 allele deletion) and for patients with HES and/or CEL who are FIP1L1-PDGFRα fusion kinase negative or unknown.
1.8
		     
	Dermatofibrosarcoma Protuberans (DFSP)
Adult patients with unresectable, recurrent and/or metastatic dermatofibrosarcoma protuberans.
1.9
		     
	Kit+ Gastrointestinal Stromal Tumors (GIST)
Patients with Kit (CD117) positive unresectable and/or metastatic malignant gastrointestinal stromal tumors. 
1.10
		     
	Adjuvant Treatment of GIST
Adjuvant treatment of adult patients following complete gross resection of Kit (CD117) positive GIST. 
"
0dfd0279-ff17-4ea9-89be-9803c71bab44,IMBRUVICA,Pharmacyclics LLC,"
Indications and Usage (1.6)
08/2017
Dosage and Administration (2.1, 2.2, 2.3, 2.4, 2.5)
02/2018
Warnings and Precautions (5)
12/2017
"
